,year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score
867,2008,URY,Uruguay,Latin America & the Caribbean,7.033333333,7.140848527,5.03522244,6.4,7.361842938,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.120614312999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.851111111,9.122222222000001,9.657777778,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.333333333,7.75,10.0,10.0,10.0,9.297619048,,,,10.0,10.0,10.0,10.0,,10.0,8.775693261,31.0,7.532352941,6.730245232000001,7.0,9.0,7.0,8.0,7.315649542999999,6.990744974,4.644441667,6.372336174,6.666666667,4.166666667,3.883944765,6.418800541,5.141529605,6.329879804,1.0,5.623890096,6.715069507999999,8.648557775,8.427809653999999,10.0,8.447859234,8.746666667000001,7.9,6.763999999999999,7.803555556,5.871291485,7.197814533,6.534553009,10.0,8.214957976,8.461538462,6.969415402999999,7.881970614,8.055019795,2.0,8.660398807,9.0,6.553466268999999,6.7,2.9506580789999997,2.332953968,8.0,7.126106557999999,10.0,6.1849531010000005,3.411638457,3.2870370369999997,7.498746797999999,7.112030606,6.944885341,6.233666307000001,5.748000758,6.162140043,7.12,58.0,7.94784663
868,2011,TGO,Togo,Sub-Saharan Africa,,,,4.247778,6.158368531,10.0,10.0,,10.0,10.0,10.0,9.4,10.0,5.0,5.0,5.0,8.133333333,8.097233955,5.0,0.0,0.0,1.6666666669999999,7.5,7.5,7.5,9.926666667000001,7.777777778,8.401481481,5.0,5.0,5.0,5.0,5.0,7.5,5.0,6.25,7.5,7.5,7.5,5.75,10.0,10.0,2.666666667,3.5,7.5,7.5,7.5,6.952380952,,5.0,5.0,5.0,0.0,0.0,0.0,,2.5,5.613305898999999,137.0,8.794117647,10.0,2.0,4.0,,4.0,6.198529412,,4.212450873,,0.0,5.0,3.147057395,0.891109534,,,0.8275862070000001,2.4216646330000002,8.041372891,8.985474602,9.286,0.0,6.578211873,7.113333333,7.62,7.2868,7.340044444,,6.4039354710000005,6.4039354710000005,10.0,,0.7692307690000001,0.22125128300000002,0.49524102600000003,6.059805235,5.0,10.0,10.0,8.333333332999999,1.6666666669999999,,,8.0,7.006901537999999,0.0,4.1683920510000005,,3.484848485,6.330519581,,5.098031703,6.973481854,5.471720406,5.9911485970000005,5.45,141.0,5.531652949
869,2012,HRV,Croatia,Eastern Europe,5.5,5.2,5.5,5.3888888889999995,9.525197798999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.8417326,10.0,10.0,10.0,10.0,7.5,7.5,7.5,9.815555556,5.6444444439999995,7.653333333,10.0,10.0,10.0,10.0,10.0,7.5,7.5,7.5,10.0,10.0,10.0,9.5,10.0,10.0,7.0,6.0,10.0,10.0,10.0,9.0,,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,8.422988706,41.0,4.5,4.858784632,8.0,4.0,0.0,2.0,4.839696158,3.2809318469999997,2.501348529,4.653950922,8.333333332999999,7.5,5.315294425,6.419271971000001,5.946450362,7.183607407,0.962962963,5.576362153,9.745390197,9.172088654,9.316,10.0,9.558369713,9.586666667000001,9.0,7.54,8.708888888999999,5.698852334,7.718765557999999,6.708808946,10.0,4.308932963,4.615384615,6.637538479,5.187285353,7.6512457970000005,10.0,8.254658432000001,10.0,9.418219477000001,2.233333333,3.339056943,7.1805559279999995,6.0,7.505751282,10.0,6.043116248,2.129437196,5.555555556,9.646176214,4.199110443,4.5784127,7.802972012000001,5.65194402,7.037759915,6.93,75.0,7.676494353
870,2009,FRA,France,Western Europe,7.3666666670000005,6.83579065,6.878025793,7.0,9.477407952,10.0,10.0,10.0,10.0,9.96600061,9.993200122000001,9.5,10.0,,,10.0,9.833333332999999,9.767980469,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.566666667,7.594444444,9.053703704,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.666666667,8.333333332999999,9.666666667000001,10.0,10.0,8.0,7.5,10.0,10.0,10.0,9.357142857000001,,,,10.0,10.0,10.0,10.0,,10.0,8.99974644,20.0,3.0343331210000004,2.838571597,8.0,6.0,4.0,5.0,4.718226179,6.318189417,6.5142194170000005,8.055288667000001,9.166666667000001,8.333333332999999,6.912832746,6.87980644,7.66275025,7.428044582999999,0.962962963,7.336152202999999,8.990014542,9.669195443,9.983222532000001,10.0,9.660608129,9.44,8.94,6.29,8.223333333,6.944183917,8.723128655,7.833656286,10.0,7.071317792,6.153846154,6.416287196,6.547150381,8.151035,10.0,8.090010031,10.0,9.363336677000001,3.333333333,3.17504425,7.151071667,4.0,7.857455785,10.0,5.919484173,2.686201,2.350746269,9.766430258,7.513156513999999,8.642278598999999,8.520368906,6.5798635910000005,7.28756148,7.43,28.0,8.21487322
871,2011,MMR,Myanmar,South Asia,,,,3.445125,9.16523304,5.0,5.298666332,2.5,10.0,10.0,6.559733266,10.0,10.0,5.0,10.0,7.5,9.166666667000001,8.297210991,0.0,0.0,5.0,1.6666666669999999,2.5,5.0,3.75,9.111111111,10.0,7.62037037,0.0,0.0,7.5,7.5,7.5,2.5,5.0,3.75,2.5,5.0,3.75,3.0,10.0,7.62625509,0.666666667,2.25,7.5,7.5,5.0,5.791845965,,0.0,5.0,2.5,0.0,10.0,5.0,,3.75,5.118472298,145.0,6.1617647060000005,,7.0,5.0,5.0,5.0,6.053921569,,5.79620067,,1.6666666669999999,5.0,,,,,0.926829268,4.002302925,7.944375406,6.828157318,8.996,0.0,5.942133181,0.0,8.88,7.1552,5.345066667,,,,0.0,,0.0,0.0,0.0,1.781688889,0.0,5.975975976,10.0,5.325325325,,,,,,0.0,,,3.333333333,,,,,,4.416759218999999,4.44,152.0,4.779236149
872,2010,BLZ,Belize,Latin America & the Caribbean,,,,5.009618,0.0,10.0,10.0,,10.0,10.0,10.0,,10.0,,,10.0,10.0,6.666666667,10.0,10.0,,10.0,,,,9.888888889,8.933333333,9.411111111,,,,,,,,,,,,,10.0,10.0,7.333333333,7.75,,,,8.770833332999999,,,,10.0,0.0,10.0,5.0,,7.5,7.3793142220000005,74.0,6.205882353,8.746933167,6.0,,,,6.98427184,3.4276800000000005,3.4782025,4.732721667,6.3,,3.329065561,7.321102935,3.242938333,3.0253416669999997,0.837837838,4.003850644,9.79771301,9.303043192999999,9.82133995,0.0,7.2305240379999995,6.666666667,7.8,4.984,6.483555556000001,3.89624,7.092572515,5.494406258,10.0,5.1620925,0.0,5.199405142,3.4538325469999998,6.35794859,10.0,8.850386092,10.0,9.616795364,7.766666667000001,6.029968332999999,7.117906667000001,10.0,8.273212426,10.0,8.197959015,3.163708333,5.757575758,8.053443951,2.8361028569999998,9.382775025,8.352229009,6.257639156000001,8.024131178,6.52,100.0,6.9496571110000005
873,2016,KHM,Cambodia,South Asia,3.02281249,1.9836264190000001,2.693784533,2.5667411469999997,9.262616312,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,9.587538771,10.0,10.0,10.0,10.0,,,10.0,8.617777777999999,6.2,8.272592592999999,10.0,7.5,,,5.0,,,5.0,,,10.0,7.5,10.0,10.0,2.0,3.25,10.0,10.0,10.0,7.892857143,,10.0,10.0,10.0,10.0,10.0,10.0,5.0,8.333333332999999,7.238448286000001,72.0,9.879411765,9.712056102,2.0,10.0,10.0,10.0,7.897866967000001,2.700124185,3.1141457960000003,4.658861955,6.0,,1.824541681,7.52818438,3.317419688,5.079974333,1.0,4.2779065019999996,8.197496697,9.641029707000001,9.395610000000001,10.0,9.308534101000001,8.713333333,7.76,6.4608,7.644711111,5.207586288,3.988193662,4.597889975,10.0,5.776210626,5.384615385,10.0,7.05360867,7.324052439,,10.0,9.0,9.5,6.666666667,5.465024312000001,5.861019292999999,10.0,6.299740913,5.0,6.548741864,4.053156773,4.444444444,6.021008136,3.245268663,4.990408087,8.060786521,5.1358454380000005,7.0615291010000005,7.17,64.0,7.204224142999999
874,2009,ECU,Ecuador,Latin America & the Caribbean,5.266666667,4.244972772,4.3640309330000004,4.6,2.852900786,10.0,10.0,5.0,10.0,10.0,9.0,10.0,10.0,,,10.0,10.0,7.284300262,10.0,10.0,10.0,10.0,10.0,6.666666667,8.333333332999999,9.888888889,7.222222222,8.481481481,10.0,10.0,7.5,6.666666667,7.083333333,0.0,0.0,0.0,10.0,6.666666667,8.333333332999999,7.083333333,10.0,10.0,4.666666667,5.0,10.0,10.0,10.0,8.523809523999999,,,,10.0,10.0,10.0,10.0,,10.0,7.3799374989999995,69.0,7.194117647000001,9.591280654,2.0,9.0,7.0,8.0,6.696349575,1.657145783,2.36690377,3.630654528,2.5,4.166666667,4.380510817,8.974447478,3.38419019,4.5112851880000004,0.8888888890000001,3.7328436739999997,7.7146904020000004,8.75132761,8.968021533,0.0,6.358509886,6.533333333,7.76,4.8032,6.365511111,2.585997152,6.6768635089999995,4.63143033,10.0,4.049160852,3.8461538460000004,10.0,5.965104899,6.740511585,8.0,9.904179326,10.0,9.301393109,5.566666667000001,2.447025525,5.540837635,8.0,0.0,3.0,4.092421638,3.2168309839999996,3.237547893,7.848563989,3.8017676639999998,8.005487018,2.66910049,4.796549673,6.063454806,5.92,116.0,6.64996875
875,2016,TUN,Tunisia,Middle East & North Africa,5.074037345,4.903501481,4.29587226,4.757803695,8.780159366,10.0,7.895336487000001,5.0,7.924567924,9.543989572000001,8.072778797,10.0,7.5,0.0,0.0,0.0,5.833333333,7.562090498,10.0,10.0,5.0,8.333333332999999,,,7.5,8.033333333,3.8388888889999997,6.457407407000001,7.5,7.5,,,7.5,,,7.5,,,10.0,8.0,10.0,9.123056869,4.0,5.5,10.0,7.5,10.0,8.017579553,,5.0,0.0,2.5,0.0,0.0,0.0,10.0,4.166666667,6.577472244,98.0,5.311764706,6.411152109,7.0,7.0,2.0,4.5,5.8057292039999995,4.698956807,4.116498629,5.83028396,6.666666667,8.333333332999999,4.881959393,7.25779119,5.566156705,5.266134738,0.804878049,5.276037704,9.343496122000001,9.646035885,9.2578,0.0,7.061833002,8.833333332999999,7.68,5.2672,7.260177777999999,4.621746937,7.256812973,5.939279955,9.243353783,5.439816316,0.7692307690000001,9.403179512000001,5.204075532,6.911721762000001,5.0,6.671497231,10.0,7.22383241,6.1,2.798029582,4.488418102,10.0,5.510352308,3.0,5.316133332,3.3607757080000003,5.1111111110000005,9.599497607,3.9792108930000003,9.342648644,8.374647662000001,6.627981938,6.389315892999999,6.29,121.0,6.433736122000001
876,2011,TZA,Tanzania,Sub-Saharan Africa,4.333333333,4.847786052,4.873714928,4.7,6.511312735,5.0,10.0,7.5,10.0,10.0,8.5,8.5,10.0,0.0,0.0,0.0,6.166666667,7.059326467000001,10.0,10.0,5.0,8.333333332999999,10.0,7.5,8.75,8.844444444,6.9,8.164814815,5.0,5.0,2.5,7.5,5.0,2.5,5.0,3.75,10.0,7.5,8.75,5.5,10.0,10.0,4.0,6.0,7.5,7.5,10.0,7.857142857,,5.0,5.0,5.0,10.0,10.0,10.0,,7.5,6.675360717,97.0,5.941176471,9.973569482,7.0,8.0,3.0,5.5,7.103686487999999,4.2331171880000005,4.456285728,4.347382853,6.666666667,8.333333332999999,6.113920733,7.268522406000001,4.295012453,5.87320914,0.8888888890000001,5.4134978920000005,7.739755838,9.460316785,7.462000000000001,5.0,7.415518156,8.913333332999999,7.5,5.3,7.237777778,4.522497195,6.719661524,5.62107936,10.0,5.969355734,0.0,4.4250256530000005,3.4647937960000004,6.580912733,10.0,9.552490051,9.0,9.517496684,4.433333333,4.936716335,5.72615001,10.0,8.273212426,5.0,6.394902017000001,4.176991458,4.090909091,8.871344237,3.591384047,6.537504101000001,8.071995848,5.890021464,7.267473387999999,6.76,89.0,6.717680359
877,2009,MYS,Malaysia,South Asia,5.566666667000001,5.723684875,6.114824017,5.8,9.187115064,10.0,10.0,10.0,10.0,9.992755036,9.998551007,10.0,10.0,,,5.0,8.333333332999999,9.172999801,10.0,5.0,5.0,6.666666667,2.5,6.666666667,4.583333333,9.733333333,8.241666667,7.5194444439999995,5.0,5.0,2.5,6.666666667,4.583333333,7.5,6.666666667,7.083333333,5.0,3.333333333,4.166666667,5.166666667,10.0,10.0,4.333333333,5.75,3.333333333,6.666666667,3.333333333,6.202380952,,,,5.0,0.0,0.0,0.0,,2.5,6.548765822999999,101.0,5.285294118,8.904366182999999,2.0,8.0,8.0,8.0,6.047415075,5.564221794,5.856206278999999,6.820977536,8.333333332999999,6.666666667,4.384891722,8.119864607,6.051626617999999,5.736613547,0.666666667,5.327259454,8.600429476,7.524032941000001,9.883338319,0.0,6.501950184,9.812962267,8.4,0.0,6.070987422000001,5.519471285,7.78120956,6.650340422,10.0,6.098544249,0.7692307690000001,10.0,5.622591673,7.085979879,10.0,8.862716319,10.0,9.62090544,10.0,5.3544839060000005,7.350109532,10.0,3.8195839960000004,10.0,7.754029572,5.06739573,5.0456620999999995,9.271890807,5.6550631639999995,6.647739402000001,8.374647662000001,6.6770664779999995,8.01733383,6.6,87.0,6.574382912000001
878,2012,HND,Honduras,Latin America & the Caribbean,,,,3.480403,0.0,5.0,10.0,5.0,10.0,10.0,8.0,10.0,10.0,5.0,10.0,7.5,9.166666667000001,5.722222222,5.0,10.0,5.0,6.666666667,5.0,7.5,6.25,9.593333333,8.1,7.981111111000001,7.5,7.5,5.0,7.5,6.25,5.0,7.5,6.25,5.0,7.5,6.25,6.75,0.0,10.0,4.333333333,2.5,7.5,7.5,7.5,5.619047619,,10.0,5.0,7.5,10.0,10.0,10.0,,8.75,5.877338845,128.0,6.735294118,10.0,10.0,9.0,8.0,8.5,8.808823529,3.2814469460000004,3.5963813069999997,3.9636397710000004,5.0,2.5,2.861203918,7.691663485,2.2511808159999998,1.477970688,0.896551724,3.437340577,9.686159452,8.907202294,8.96,10.0,9.388340437,9.553333333,8.84,6.9608,8.451377778,4.798146615,8.159379615,6.478763115,10.0,5.251986375,2.307692308,7.633169251,5.0642826439999995,7.498605884,10.0,7.949321562000001,9.0,8.983107187,0.0,4.098503452,5.4513697,8.0,2.517253846,10.0,5.011187833,3.370302073,3.777777778,9.026083081,3.608931988,8.506728555,7.489110871,5.963155724,6.652483582,7.16,61.0,6.5186694229999995
879,2011,GHA,Ghana,Sub-Saharan Africa,5.8,6.050859016,4.491122356,5.4,9.326481275,10.0,10.0,7.5,10.0,10.0,9.5,9.6,10.0,5.0,5.0,5.0,8.2,9.008827092,10.0,10.0,10.0,10.0,7.5,10.0,8.75,7.8888888889999995,6.433333332999999,7.690740741,10.0,7.5,7.5,7.5,7.5,7.5,10.0,8.75,7.5,10.0,8.75,8.5,10.0,10.0,7.333333333,7.5,10.0,10.0,10.0,9.261904762,,5.0,5.0,5.0,0.0,10.0,5.0,,5.0,7.6474713229999995,59.0,5.5,9.63760218,7.0,9.0,5.0,7.0,7.284400545,5.084494792,4.628816898,4.770511162,5.0,4.166666667,5.396887171,8.962972441,5.920073235,5.676478215,0.9655172409999999,5.416845466,6.1349663560000005,9.204125488999999,8.254,5.0,7.148272961,7.286666667,7.4,7.192,7.292888888999999,5.3043775769999995,6.448486507999999,5.876432042,10.0,6.539661828,3.8461538460000004,1.5487589780000002,3.978191551,6.786878121,8.0,7.757823802000001,10.0,8.585941267,10.0,5.911215437999999,5.921311327000001,8.0,0.0,10.0,6.638754461,4.0417755930000006,6.515151515,9.407371458,3.525142782,6.492671354,7.489110871,6.245203929,7.156633219,6.76,89.0,7.203735662000001
880,2011,NLD,Netherlands,Western Europe,8.933333333,8.03492321,8.005798332000001,8.3,9.658242259,10.0,10.0,7.5,10.0,10.0,9.5,9.5,10.0,10.0,10.0,10.0,9.833333332999999,9.663858531,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.868888889,4.858333333,7.575740741000001,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.333333332999999,8.5,10.0,10.0,10.0,9.69047619,,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,9.217586326000001,9.0,0.5,3.059945504,8.0,3.0,3.0,3.0,3.6399863760000004,9.064847093,7.613819322,8.390165648,10.0,10.0,5.138718524,7.86256679,8.717955952999999,7.614747143,1.0,8.266980053,9.04905336,9.572504677000001,9.53,10.0,9.537889509,9.65768705,8.94,6.2264,8.274695683,7.324215112,9.286877696,8.305546404,10.0,7.37527686,9.230769231,6.416287196,7.674111096,8.563588296,8.0,8.805890665,10.0,8.935296888,6.666666667,3.51625733,4.42960626,6.0,10.0,10.0,6.768755043,4.831769585,8.636363636,9.624386747,8.377962857,8.183285928,8.576415539,8.038364049,7.91413866,7.58,24.0,8.398793162999999
881,2013,ROU,Romania,Eastern Europe,7.1,5.9,5.6,6.195238095,9.330283766,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.776761255,10.0,10.0,10.0,10.0,10.0,5.0,7.5,9.777777777999999,8.472222222000001,8.583333332999999,10.0,7.5,10.0,7.5,8.75,5.0,5.0,5.0,10.0,7.5,8.75,8.75,10.0,10.0,6.0,6.25,10.0,10.0,10.0,8.892857142999999,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.615618885,35.0,6.282352941,6.778302309,8.0,10.0,4.0,7.0,7.015163812999999,4.103410115,3.5687940030000003,4.925332266,8.333333332999999,5.8,4.849985116,9.147847632000001,5.361123644,5.585868819,1.0,5.7417438810000005,9.595663171,9.283902557000001,9.20292802,10.0,9.520623437000001,9.64,8.9,6.216,8.252,4.93375879,8.262868612,6.598313701,10.0,5.2568233289999995,8.461538462,7.743794892,7.154052227999999,8.001091482,10.0,8.869333092,10.0,9.623111031,5.0,5.091948877,6.73249061,8.0,10.0,10.0,7.470739914,3.67513259,6.444444444,9.719513418,4.49075917,6.755759075,8.217717092000001,6.550554298,7.8814684139999995,7.63,25.0,8.122809443
882,2010,LVA,Latvia,Eastern Europe,,,,6.5741119999999995,8.6785272,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.559509067,10.0,10.0,10.0,10.0,7.5,10.0,8.75,8.082222222,6.430555556,7.7542592589999995,10.0,7.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.666666667,8.333333332999999,9.166666667000001,10.0,10.0,8.0,7.25,10.0,10.0,10.0,9.321428571,,,,10.0,10.0,10.0,10.0,,10.0,8.657640716,35.0,5.176470588,3.9073569480000003,7.0,8.0,3.0,5.5,5.395956883999999,4.682841908,3.43916083,5.216164148,8.333333332999999,8.333333332999999,6.280109394,9.002391251,5.3404618180000005,6.981932626,1.0,6.40108096,9.22875834,6.719050295,9.782350143,10.0,8.932539693999999,9.632409333,8.98,6.4096,8.340669777999999,6.33119505,8.639285646,7.485240348,10.0,5.768123753999999,6.923076922999999,6.416287196,6.369162625,8.048768188,8.0,7.7195004339999995,10.0,8.573166811,2.233333333,5.278038448999999,7.001744413,8.0,7.755176154,10.0,6.711382058,3.798915338,8.787878787999999,9.460423879,4.9288894,7.537622756,6.749295323999999,6.877170914,7.387239928,7.23,50.0,7.943820357999999
883,2016,SWE,Sweden,Western Europe,9.517962085,8.09462332,8.006347972,8.539644459,9.568894853,10.0,10.0,10.0,10.0,9.979844978,9.995968996,10.0,10.0,10.0,10.0,10.0,10.0,9.854954616,10.0,10.0,10.0,10.0,,,10.0,8.371111111,8.283333333,8.884814815,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,9.333333332999999,8.75,10.0,10.0,10.0,9.726190476000001,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,8.75,9.334750298,3.0,0.8411764709999999,4.641235241,8.0,2.0,0.0,1.0,3.6206029280000003,8.535521825,6.74304684,8.272355398,9.166666667000001,10.0,4.977399611,8.454247017,7.233297825,6.964761417,1.0,7.816366288999999,7.726319881,9.840764878,9.80316,10.0,9.34256119,9.0,8.96,6.8384,8.266133332999999,6.85409387,9.919527094,8.386810482000001,10.0,7.599192857999999,3.076923077,7.743794892,6.139970275,8.198228523,10.0,9.699365485,10.0,9.899788495,6.666666667,4.169215758,4.361790418,6.0,10.0,10.0,6.8662788070000005,5.22415479,7.1111111110000005,9.734240712,7.836757738999999,9.007652907999999,8.632462171,7.924396572000001,8.230154625,7.44,43.0,8.387375149
884,2012,POL,Poland,Eastern Europe,7.4,6.2,6.9,6.858730158999999,9.606445155,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.868815052,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.297777778,7.405555556,8.567777778,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,7.5,9.5,10.0,10.0,7.0,7.5,10.0,10.0,10.0,9.214285713999999,,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,8.910092652000001,22.0,5.117647058999999,5.554504,7.0,7.0,4.0,5.5,5.793037765,5.150688914,3.239101205,5.48597369,10.0,7.5,4.147719699,9.207042193,5.124364205,7.341753409,0.962962963,6.237494024,9.31050787,9.650663424,9.25,10.0,9.552792823999999,9.633333333,8.9,6.106,8.213111111,5.318722857,7.86505257,6.591887713999999,10.0,5.84621844,1.5384615380000002,6.416287196,4.600322392,7.351330304,8.0,7.96622447,10.0,8.655408157,8.9,3.98444313,7.382291102000001,8.0,7.755176154,10.0,7.670318397999999,2.773005893,7.777777778,8.847981104,5.876260833,8.274266647000001,6.79413263,6.723904147000001,7.683210234,7.32,48.0,8.115046326
885,2010,HUN,Hungary,Eastern Europe,7.433333332999999,5.508206757000001,6.389485872000001,6.4,9.443987816,10.0,10.0,7.5,10.0,10.0,9.5,9.5,10.0,,,10.0,9.833333332999999,9.592440383,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.8,9.35,9.716666667,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.666666667,7.25,10.0,10.0,10.0,9.130952381,,,,10.0,10.0,10.0,10.0,,10.0,8.882872001,25.0,3.214705882,4.545504087,8.0,7.0,1.0,4.0,4.9400524919999995,4.8678192430000005,3.41573083,5.542252971,10.0,6.666666667,6.576328444,8.035156776000001,5.412231321,6.5249111410000005,0.962962963,6.220531197000001,9.762874429,9.596890076000001,9.023912221,10.0,9.595919181000001,9.632409333,8.98,6.4096,8.340669777999999,7.617203073,7.699119571000001,7.658161322000001,10.0,7.156088362999999,3.8461538460000004,6.416287196,5.806176467999999,7.951251892,10.0,8.35794836,10.0,9.452649453,7.233333332999999,5.286773177,7.380061137,6.0,7.755176154,10.0,7.275890634,2.230595971,7.424242424,9.760298499,4.84016501,9.245487741,6.895016568,6.7326343689999995,7.820391485,7.31,45.0,8.096436
886,2014,AGO,Angola,Sub-Saharan Africa,,,,3.447012452,8.060260239,5.0,10.0,7.5,10.0,10.0,8.5,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.297864524,0.0,5.0,10.0,5.0,,,10.0,9.571111111,8.794444444,9.455185185,2.5,2.5,,,2.5,,,5.0,,,7.5,4.0,10.0,10.0,3.666666667,2.5,7.5,5.0,7.5,6.595238095,,10.0,10.0,10.0,0.0,0.0,0.0,10.0,6.666666667,6.107928239,117.0,4.085294118,8.010977896,0.0,10.0,9.0,9.5,5.399068002999999,1.843129164,1.974565724,2.5123641869999997,3.333333333,4.166666667,2.302,5.455882288,3.0161039869999997,4.291196631,0.864864865,2.993651196,8.468855486,5.146005558,8.544087692,5.0,6.789737184,9.286666667,7.72,4.2544,7.087022222000001,3.132738335,0.0,1.566369167,10.0,2.94691933,2.307692308,0.110625641,1.7884124259999998,5.110450954,8.0,9.194715492,9.0,8.731571831,2.233333333,2.656197601,5.172987096,4.0,0.640811349,0.0,2.450554897,2.758427817,1.5555555559999998,8.549090754,2.166511021,7.607351826,6.838969936,4.912651152,5.36492596,5.13,151.0,5.618964119
887,2015,BWA,Botswana,Sub-Saharan Africa,4.134169096,6.203937765,5.177519485,5.171875449,3.9847116380000003,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.5,5.0,5.0,5.0,7.5,7.161570546,10.0,10.0,5.0,8.333333332999999,,,,10.0,8.516666667,9.258333333,,,,,,,,,,,,,10.0,10.0,6.0,5.25,,,,7.8125,7.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,4.25,6.790132332000001,91.0,3.429411765,7.164032698,4.0,9.0,9.0,9.0,5.898361116,6.106442475,5.880076104,6.712916092,8.333333332999999,5.833333333,3.3360712510000003,8.09678184,6.403508981,5.501300864,0.974358974,6.164800355,8.06421763,8.887385147,9.387928592,10.0,9.084882842,3.76,8.48,5.5312,5.9237333329999995,6.028552895,9.195862963,7.612207928999999,10.0,6.670992701,5.384615385,10.0,7.351869362,7.721952656,8.0,9.582,10.0,9.193999999999999,10.0,4.7551834269999995,6.578386039,10.0,3.7835647339999996,10.0,7.519522367,4.144449477,6.222222222,8.454802897,5.142476683,9.288069887,8.296182377000001,6.92470059,7.879407652,7.35,50.0,7.070066166
